image,label,fold
/home/fang/Square_Task/squares/train/b/426.jpg,1,0
/home/fang/Square_Task/squares/train/b/474.png,1,1
/home/fang/Square_Task/squares/train/c/343.png,2,2
/home/fang/Square_Task/squares/train/a/489.png,0,3
/home/fang/Square_Task/squares/train/b/137.bmp,1,0
/home/fang/Square_Task/squares/train/a/247.bmp,0,1
/home/fang/Square_Task/squares/train/a/421.jpg,0,2
/home/fang/Square_Task/squares/train/c/62.png,2,3
/home/fang/Square_Task/squares/train/a/334.png,0,0
/home/fang/Square_Task/squares/train/c/403.bmp,2,1
/home/fang/Square_Task/squares/train/a/315.png,0,2
/home/fang/Square_Task/squares/train/c/101.bmp,2,3
/home/fang/Square_Task/squares/train/a/69.bmp,0,0
/home/fang/Square_Task/squares/train/a/21.jpg,0,1
/home/fang/Square_Task/squares/train/a/269.jpg,0,2
/home/fang/Square_Task/squares/train/c/397.png,2,3
/home/fang/Square_Task/squares/train/b/359.jpg,1,0
/home/fang/Square_Task/squares/train/c/365.png,2,1
/home/fang/Square_Task/squares/train/b/176.bmp,1,2
/home/fang/Square_Task/squares/train/a/234.jpg,0,3
/home/fang/Square_Task/squares/train/a/314.png,0,0
/home/fang/Square_Task/squares/train/b/391.png,1,1
/home/fang/Square_Task/squares/train/b/83.bmp,1,2
/home/fang/Square_Task/squares/train/c/293.bmp,2,3
/home/fang/Square_Task/squares/train/b/23.jpg,1,0
/home/fang/Square_Task/squares/train/a/180.bmp,0,1
/home/fang/Square_Task/squares/train/c/14.jpg,2,2
/home/fang/Square_Task/squares/train/b/187.bmp,1,3
/home/fang/Square_Task/squares/train/c/177.png,2,0
/home/fang/Square_Task/squares/train/b/138.png,1,1
/home/fang/Square_Task/squares/train/b/177.png,1,2
/home/fang/Square_Task/squares/train/c/111.png,2,3
/home/fang/Square_Task/squares/train/a/449.bmp,0,0
/home/fang/Square_Task/squares/train/c/87.jpg,2,1
/home/fang/Square_Task/squares/train/a/264.png,0,2
/home/fang/Square_Task/squares/train/c/387.bmp,2,3
/home/fang/Square_Task/squares/train/b/17.jpg,1,0
/home/fang/Square_Task/squares/train/a/54.bmp,0,1
/home/fang/Square_Task/squares/train/b/484.bmp,1,2
/home/fang/Square_Task/squares/train/c/392.jpg,2,3
/home/fang/Square_Task/squares/train/c/476.bmp,2,0
/home/fang/Square_Task/squares/train/b/14.jpg,1,1
/home/fang/Square_Task/squares/train/b/372.png,1,2
/home/fang/Square_Task/squares/train/a/183.jpg,0,3
/home/fang/Square_Task/squares/train/a/486.png,0,0
/home/fang/Square_Task/squares/train/a/301.bmp,0,1
/home/fang/Square_Task/squares/train/c/462.jpg,2,2
/home/fang/Square_Task/squares/train/a/418.png,0,3
/home/fang/Square_Task/squares/train/a/391.png,0,0
/home/fang/Square_Task/squares/train/b/134.bmp,1,1
/home/fang/Square_Task/squares/train/a/397.png,0,2
/home/fang/Square_Task/squares/train/b/169.bmp,1,3
/home/fang/Square_Task/squares/train/a/482.png,0,0
/home/fang/Square_Task/squares/train/b/487.bmp,1,1
/home/fang/Square_Task/squares/train/c/247.bmp,2,2
/home/fang/Square_Task/squares/train/b/422.bmp,1,3
/home/fang/Square_Task/squares/train/a/285.jpg,0,0
/home/fang/Square_Task/squares/train/a/267.bmp,0,1
/home/fang/Square_Task/squares/train/c/284.png,2,2
/home/fang/Square_Task/squares/train/b/346.bmp,1,3
/home/fang/Square_Task/squares/train/c/192.jpg,2,0
/home/fang/Square_Task/squares/train/b/16.bmp,1,1
/home/fang/Square_Task/squares/train/c/23.jpg,2,2
/home/fang/Square_Task/squares/train/a/29.png,0,3
/home/fang/Square_Task/squares/train/a/157.bmp,0,0
/home/fang/Square_Task/squares/train/c/331.jpg,2,1
/home/fang/Square_Task/squares/train/a/370.bmp,0,2
/home/fang/Square_Task/squares/train/b/220.bmp,1,3
/home/fang/Square_Task/squares/train/c/61.bmp,2,0
/home/fang/Square_Task/squares/train/b/86.png,1,1
/home/fang/Square_Task/squares/train/a/408.png,0,2
/home/fang/Square_Task/squares/train/b/53.png,1,3
/home/fang/Square_Task/squares/train/b/148.jpg,1,0
/home/fang/Square_Task/squares/train/c/277.bmp,2,1
/home/fang/Square_Task/squares/train/b/19.jpg,1,2
/home/fang/Square_Task/squares/train/c/140.png,2,3
/home/fang/Square_Task/squares/train/b/334.png,1,0
/home/fang/Square_Task/squares/train/b/141.jpg,1,1
/home/fang/Square_Task/squares/train/c/439.bmp,2,2
/home/fang/Square_Task/squares/train/b/319.jpg,1,3
/home/fang/Square_Task/squares/train/c/73.png,2,0
/home/fang/Square_Task/squares/train/b/101.bmp,1,1
/home/fang/Square_Task/squares/train/b/237.png,1,2
/home/fang/Square_Task/squares/train/c/89.bmp,2,3
/home/fang/Square_Task/squares/train/a/106.jpg,0,0
/home/fang/Square_Task/squares/train/a/422.bmp,0,1
/home/fang/Square_Task/squares/train/b/31.jpg,1,2
/home/fang/Square_Task/squares/train/c/97.bmp,2,3
/home/fang/Square_Task/squares/train/b/120.png,1,0
/home/fang/Square_Task/squares/train/a/186.jpg,0,1
/home/fang/Square_Task/squares/train/a/41.bmp,0,2
/home/fang/Square_Task/squares/train/a/1.bmp,0,3
/home/fang/Square_Task/squares/train/b/80.jpg,1,0
/home/fang/Square_Task/squares/train/b/382.png,1,1
/home/fang/Square_Task/squares/train/a/124.jpg,0,2
/home/fang/Square_Task/squares/train/b/301.bmp,1,3
/home/fang/Square_Task/squares/train/c/178.png,2,0
/home/fang/Square_Task/squares/train/b/324.png,1,1
/home/fang/Square_Task/squares/train/b/350.jpg,1,2
/home/fang/Square_Task/squares/train/c/444.jpg,2,3
/home/fang/Square_Task/squares/train/a/343.png,0,0
/home/fang/Square_Task/squares/train/b/60.bmp,1,1
/home/fang/Square_Task/squares/train/a/110.jpg,0,2
/home/fang/Square_Task/squares/train/a/298.bmp,0,3
/home/fang/Square_Task/squares/train/b/111.png,1,0
/home/fang/Square_Task/squares/train/b/470.bmp,1,1
/home/fang/Square_Task/squares/train/c/295.jpg,2,2
/home/fang/Square_Task/squares/train/c/29.png,2,3
/home/fang/Square_Task/squares/train/b/240.png,1,0
/home/fang/Square_Task/squares/train/b/327.jpg,1,1
/home/fang/Square_Task/squares/train/b/4.bmp,1,2
/home/fang/Square_Task/squares/train/b/303.png,1,3
/home/fang/Square_Task/squares/train/a/340.png,0,0
/home/fang/Square_Task/squares/train/b/222.bmp,1,1
/home/fang/Square_Task/squares/train/b/121.jpg,1,2
/home/fang/Square_Task/squares/train/c/238.bmp,2,3
/home/fang/Square_Task/squares/train/c/232.jpg,2,0
/home/fang/Square_Task/squares/train/c/205.jpg,2,1
/home/fang/Square_Task/squares/train/a/176.bmp,0,2
/home/fang/Square_Task/squares/train/b/32.bmp,1,3
/home/fang/Square_Task/squares/train/c/311.bmp,2,0
/home/fang/Square_Task/squares/train/a/199.jpg,0,1
/home/fang/Square_Task/squares/train/a/333.bmp,0,2
/home/fang/Square_Task/squares/train/c/60.bmp,2,3
/home/fang/Square_Task/squares/train/b/45.bmp,1,0
/home/fang/Square_Task/squares/train/a/469.png,0,1
/home/fang/Square_Task/squares/train/a/484.bmp,0,2
/home/fang/Square_Task/squares/train/b/326.png,1,3
/home/fang/Square_Task/squares/train/a/0.jpg,0,0
/home/fang/Square_Task/squares/train/c/395.jpg,2,1
/home/fang/Square_Task/squares/train/b/480.jpg,1,2
/home/fang/Square_Task/squares/train/c/12.bmp,2,3
/home/fang/Square_Task/squares/train/c/499.bmp,2,0
/home/fang/Square_Task/squares/train/b/291.bmp,1,1
/home/fang/Square_Task/squares/train/c/325.jpg,2,2
/home/fang/Square_Task/squares/train/c/52.png,2,3
/home/fang/Square_Task/squares/train/c/257.jpg,2,0
/home/fang/Square_Task/squares/train/c/360.bmp,2,1
/home/fang/Square_Task/squares/train/a/357.jpg,0,2
/home/fang/Square_Task/squares/train/b/362.bmp,1,3
/home/fang/Square_Task/squares/train/b/298.bmp,1,0
/home/fang/Square_Task/squares/train/b/142.jpg,1,1
/home/fang/Square_Task/squares/train/b/395.jpg,1,2
/home/fang/Square_Task/squares/train/b/354.jpg,1,3
/home/fang/Square_Task/squares/train/a/117.bmp,0,0
/home/fang/Square_Task/squares/train/c/268.jpg,2,1
/home/fang/Square_Task/squares/train/a/369.png,0,2
/home/fang/Square_Task/squares/train/a/278.jpg,0,3
/home/fang/Square_Task/squares/train/c/86.png,2,0
/home/fang/Square_Task/squares/train/b/308.bmp,1,1
/home/fang/Square_Task/squares/train/a/35.png,0,2
/home/fang/Square_Task/squares/train/b/90.png,1,3
/home/fang/Square_Task/squares/train/b/309.png,1,0
/home/fang/Square_Task/squares/train/a/99.bmp,0,1
/home/fang/Square_Task/squares/train/a/257.jpg,0,2
/home/fang/Square_Task/squares/train/b/283.bmp,1,3
/home/fang/Square_Task/squares/train/b/1.bmp,1,0
/home/fang/Square_Task/squares/train/b/72.png,1,1
/home/fang/Square_Task/squares/train/b/468.png,1,2
/home/fang/Square_Task/squares/train/b/58.png,1,3
/home/fang/Square_Task/squares/train/b/159.jpg,1,0
/home/fang/Square_Task/squares/train/a/349.png,0,1
/home/fang/Square_Task/squares/train/a/468.png,0,2
/home/fang/Square_Task/squares/train/c/381.png,2,3
/home/fang/Square_Task/squares/train/b/335.bmp,1,0
/home/fang/Square_Task/squares/train/a/277.bmp,0,1
/home/fang/Square_Task/squares/train/a/282.png,0,2
/home/fang/Square_Task/squares/train/c/167.png,2,3
/home/fang/Square_Task/squares/train/a/159.jpg,0,0
/home/fang/Square_Task/squares/train/a/86.png,0,1
/home/fang/Square_Task/squares/train/c/55.png,2,2
/home/fang/Square_Task/squares/train/a/137.bmp,0,3
/home/fang/Square_Task/squares/train/b/330.bmp,1,0
/home/fang/Square_Task/squares/train/a/336.bmp,0,1
/home/fang/Square_Task/squares/train/a/275.png,0,2
/home/fang/Square_Task/squares/train/c/258.jpg,2,3
/home/fang/Square_Task/squares/train/c/411.png,2,0
/home/fang/Square_Task/squares/train/b/256.jpg,1,1
/home/fang/Square_Task/squares/train/c/67.jpg,2,2
/home/fang/Square_Task/squares/train/a/342.png,0,3
/home/fang/Square_Task/squares/train/a/271.jpg,0,0
/home/fang/Square_Task/squares/train/a/115.jpg,0,1
/home/fang/Square_Task/squares/train/c/133.png,2,2
/home/fang/Square_Task/squares/train/b/133.png,1,3
/home/fang/Square_Task/squares/train/c/147.jpg,2,0
/home/fang/Square_Task/squares/train/a/225.jpg,0,1
/home/fang/Square_Task/squares/train/b/105.png,1,2
/home/fang/Square_Task/squares/train/a/138.png,0,3
/home/fang/Square_Task/squares/train/a/96.bmp,0,0
/home/fang/Square_Task/squares/train/b/316.jpg,1,1
/home/fang/Square_Task/squares/train/a/359.jpg,0,2
/home/fang/Square_Task/squares/train/a/49.bmp,0,3
/home/fang/Square_Task/squares/train/c/201.png,2,0
/home/fang/Square_Task/squares/train/b/189.bmp,1,1
/home/fang/Square_Task/squares/train/a/433.bmp,0,2
/home/fang/Square_Task/squares/train/b/192.jpg,1,3
/home/fang/Square_Task/squares/train/b/446.png,1,0
/home/fang/Square_Task/squares/train/b/479.bmp,1,1
/home/fang/Square_Task/squares/train/a/436.bmp,0,2
/home/fang/Square_Task/squares/train/a/307.bmp,0,3
/home/fang/Square_Task/squares/train/b/118.png,1,0
/home/fang/Square_Task/squares/train/c/35.png,2,1
/home/fang/Square_Task/squares/train/c/32.bmp,2,2
/home/fang/Square_Task/squares/train/a/239.png,0,3
/home/fang/Square_Task/squares/train/b/122.png,1,0
/home/fang/Square_Task/squares/train/b/275.png,1,1
/home/fang/Square_Task/squares/train/b/320.png,1,2
/home/fang/Square_Task/squares/train/c/299.bmp,2,3
/home/fang/Square_Task/squares/train/a/103.jpg,0,0
/home/fang/Square_Task/squares/train/c/394.png,2,1
/home/fang/Square_Task/squares/train/c/328.png,2,2
/home/fang/Square_Task/squares/train/c/402.png,2,3
